report_date,state,confirmed,deaths
2020-07-15,Massachusetts,107532,8368
2020-07-15,Michigan,78913,6330
2020-07-15,Minnesota,43742,1558
2020-07-15,Mississippi,38567,1290
2020-07-15,Missouri,30057,1119
2020-07-15,Montana,2096,34
2020-07-15,Nebraska,21979,291
2020-07-15,Nevada,30468,618
2020-07-15,New Hampshire,6113,394
2020-07-15,New Jersey,176278,15634
2020-07-15,New Mexico,15841,557
2020-07-15,New York,404006,32448
2020-07-15,North Carolina,94365,1589
2020-07-15,North Dakota,4565,88
2020-07-15,Northern Mariana Islands,36,2
2020-07-15,Ohio,69311,3075
2020-07-15,Oklahoma,22814,432
2020-07-15,Oregon,13081,247
2020-07-15,Pennsylvania,102269,6957
2020-07-15,Puerto Rico,3043,171
2020-07-15,Rhode Island,17640,987
2020-07-15,South Carolina,62245,998
2020-07-15,South Dakota,7652,111
2020-07-15,Tennessee,69061,783
2020-07-15,Texas,291058,4112
2020-07-15,Utah,30891,233
2020-07-15,Vermont,1318,56
2020-07-15,Virgin Islands,243,6
2020-07-15,Virginia,73527,1992
2020-07-15,Washington,43046,1421
2020-07-15,West Virginia,4557,98
2020-07-15,Wisconsin,38727,865
2020-07-15,Wyoming,1985,22
2020-07-16,Alabama,62128,1230
2020-07-16,Alaska,2050,17
2020-07-16,American Samoa,0,0
2020-07-16,Arizona,134613,2492
2020-07-16,Arkansas,31114,341
2020-07-16,California,364706,7489
2020-07-16,Colorado,38726,1745
2020-07-16,Connecticut,47750,4389
2020-07-16,Delaware,13114,521
2020-07-16,Diamond Princess,49,0
2020-07-16,District of Columbia,11076,574
2020-07-16,Florida,315775,4677
2020-07-16,Georgia,131287,3105
2020-07-16,Grand Princess,103,3
2020-07-16,Guam,314,5
2020-07-16,Hawaii,1311,22
2020-07-16,Idaho,13134,114
2020-07-16,Illinois,159082,7452
2020-07-16,Indiana,54080,2795
2020-07-16,Iowa,37350,781
2020-07-16,Kansas,20817,305
2020-07-16,Kentucky,21083,650
2020-07-16,Louisiana,86411,3485
2020-07-16,Maine,3598,114
2020-07-16,Maryland,75664,3347
2020-07-16,Massachusetts,107778,8380
2020-07-16,Michigan,79839,6348
2020-07-16,Minnesota,44347,1566
2020-07-16,Mississippi,39797,1308
2020-07-16,Missouri,30873,1121
2020-07-16,Montana,2231,35
2020-07-16,Nebraska,22134,299
2020-07-16,Nevada,31915,626
2020-07-16,New Hampshire,6139,395
2020-07-16,New Jersey,176501,15665
2020-07-16,New Mexico,16138,562
2020-07-16,New York,404775,32457
2020-07-16,North Carolina,96331,1607
2020-07-16,North Dakota,4668,89
2020-07-16,Northern Mariana Islands,37,2
2020-07-16,Ohio,70601,3103
2020-07-16,Oklahoma,23440,438
2020-07-16,Oregon,13509,249
2020-07-16,Pennsylvania,103075,6984
2020-07-16,Puerto Rico,3119,172
2020-07-16,Rhode Island,17711,988
2020-07-16,South Carolina,64083,1070
2020-07-16,South Dakota,7694,115
2020-07-16,Tennessee,71540,796
2020-07-16,Texas,305950,4280
2020-07-16,Utah,31845,234
2020-07-16,Vermont,1325,56
2020-07-16,Virgin Islands,249,6
2020-07-16,Virginia,74431,2007
2020-07-16,Washington,44313,1427
2020-07-16,West Virginia,4657,99
2020-07-16,Wisconsin,39627,869
2020-07-16,Wyoming,2026,24
2020-07-17,Alabama,64152,1265
2020-07-17,Alaska,2102,17
2020-07-17,American Samoa,0,0
2020-07-17,Arizona,138523,2583
2020-07-17,Arkansas,31762,353
2020-07-17,California,373259,7603
2020-07-17,Colorado,39344,1751
2020-07-17,Connecticut,47893,4396
2020-07-17,Delaware,13337,521
2020-07-17,Diamond Princess,49,0
2020-07-17,District of Columbia,11115,577
2020-07-17,Florida,327241,4805
2020-07-17,Georgia,135192,3132
2020-07-17,Grand Princess,103,3
2020-07-17,Guam,314,5
2020-07-17,Hawaii,1334,23
2020-07-17,Idaho,13753,118
2020-07-17,Illinois,160509,7465
2020-07-17,Indiana,54813,2803
2020-07-17,Iowa,37903,785
2020-07-17,Kansas,21388,306
2020-07-17,Kentucky,21605,658
2020-07-17,Louisiana,88590,3509
2020-07-17,Maine,3636,115
2020-07-17,Maryland,76371,3359
2020-07-17,Massachusetts,108023,8402
2020-07-17,Michigan,80593,6355
2020-07-17,Minnesota,45013,1573
2020-07-17,Mississippi,40829,1332
2020-07-17,Missouri,31738,1125
2020-07-17,Montana,2366,37
2020-07-17,Nebraska,22361,301
2020-07-17,Nevada,33295,637
2020-07-17,New Hampshire,6165,395
2020-07-17,New Jersey,176551,15684
2020-07-17,New Mexico,16456,565
2020-07-17,New York,405551,32484
2020-07-17,North Carolina,98698,1623
2020-07-17,North Dakota,4792,90
2020-07-17,Northern Mariana Islands,37,2
2020-07-17,Ohio,72280,3112
2020-07-17,Oklahoma,24140,445
2020-07-17,Oregon,13802,254
2020-07-17,Pennsylvania,104079,7004
2020-07-17,Puerto Rico,3272,177
2020-07-17,Rhode Island,17793,990
2020-07-17,South Carolina,66060,1096
2020-07-17,South Dakota,7789,116
2020-07-17,Tennessee,73819,815
2020-07-17,Texas,317887,4454
2020-07-17,Utah,32572,235
2020-07-17,Vermont,1334,56
2020-07-17,Virgin Islands,263,6
2020-07-17,Virginia,75433,2013
2020-07-17,Washington,45067,1434
2020-07-17,West Virginia,4783,100
2020-07-17,Wisconsin,40507,875
2020-07-17,Wyoming,2069,24
2020-07-18,Alabama,66181,1286
2020-07-18,Alaska,2179,18
2020-07-18,American Samoa,0,0
2020-07-18,Arizona,141265,2730
2020-07-18,Arkansas,32533,357
2020-07-18,California,380745,7702
2020-07-18,Colorado,39788,1752
2020-07-18,Connecticut,47893,4396
2020-07-18,Delaware,13429,523
2020-07-18,Diamond Princess,49,0
2020-07-18,District of Columbia,11194,578
2020-07-18,Florida,337569,4895
2020-07-18,Georgia,139880,3169
2020-07-18,Grand Princess,103,3
2020-07-18,Guam,315,5
2020-07-18,Hawaii,1354,24
2020-07-18,Idaho,14303,119
2020-07-18,Illinois,161785,7483
2020-07-18,Indiana,55654,2820
2020-07-18,Iowa,38313,789
2020-07-18,Kansas,21693,308
2020-07-18,Kentucky,22184,667
2020-07-18,Louisiana,88590,3509
2020-07-18,Maine,3645,117
2020-07-18,Maryland,77206,3368
2020-07-18,Massachusetts,108158,8419
2020-07-18,Michigan,81338,6364
2020-07-18,Minnesota,45470,1578
2020-07-18,Mississippi,41846,1346
2020-07-18,Missouri,32704,1136
2020-07-18,Montana,2471,37
2020-07-18,Nebraska,22481,301
2020-07-18,Nevada,34477,646
2020-07-18,New Hampshire,6188,396
2020-07-18,New Jersey,176814,15699
2020-07-18,New Mexico,16736,569
2020-07-18,New York,406305,32497
2020-07-18,North Carolina,100494,1648
2020-07-18,North Dakota,4907,90
2020-07-18,Northern Mariana Islands,37,2
2020-07-18,Ohio,73821,3132
2020-07-18,Oklahoma,25057,451
2020-07-18,Oregon,14149,257
2020-07-18,Pennsylvania,104780,7015
2020-07-18,Puerto Rico,3461,178
2020-07-18,Rhode Island,17793,991
2020-07-18,South Carolina,67612,1135
2020-07-18,South Dakota,7862,116
2020-07-18,Tennessee,76336,838
2020-07-18,Texas,327189,4589
2020-07-18,Utah,33332,243
2020-07-18,Vermont,1338,56
2020-07-18,Virgin Islands,283,6
2020-07-18,Virginia,76373,2025
2020-07-18,Washington,46026,1444
2020-07-18,West Virginia,4894,100
2020-07-18,Wisconsin,41485,879
2020-07-18,Wyoming,2108,24
2020-07-19,Alabama,67733,1287
2020-07-19,Alaska,2295,18
2020-07-19,American Samoa,0,0
2020-07-19,Arizona,143624,2761
2020-07-19,Arkansas,33228,357
2020-07-19,California,386906,7715
2020-07-19,Colorado,40142,1752
2020-07-19,Connecticut,47893,4396
2020-07-19,Delaware,13519,523
2020-07-19,Diamond Princess,49,0
2020-07-19,District of Columbia,11261,578
2020-07-19,Florida,350047,4982
2020-07-19,Georgia,143129,3174
2020-07-19,Grand Princess,103,3
2020-07-19,Guam,315,5
2020-07-19,Hawaii,1381,24
2020-07-19,Idaho,14874,119
2020-07-19,Illinois,162750,7488
2020-07-19,Indiana,56571,2822
2020-07-19,Iowa,38813,793
2020-07-19,Kansas,21996,309
2020-07-19,Kentucky,23161,670
2020-07-19,Louisiana,91706,3543
2020-07-19,Maine,3687,117
2020-07-19,Maryland,78131,3377
2020-07-19,Massachusetts,108252,8431
2020-07-19,Michigan,81868,6366
2020-07-19,Minnesota,46204,1581
2020-07-19,Mississippi,42638,1355
2020-07-19,Missouri,33521,1136
2020-07-19,Montana,2533,37
2020-07-19,Nebraska,22583,301
2020-07-19,Nevada,35765,647
2020-07-19,New Hampshire,6203,398
2020-07-19,New Jersey,176783,15706
2020-07-19,New Mexico,16971,571
2020-07-19,New York,406807,32516
2020-07-19,North Carolina,101815,1652
2020-07-19,North Dakota,5019,92
2020-07-19,Northern Mariana Islands,37,2
2020-07-19,Ohio,74932,3174
2020-07-19,Oklahoma,25266,451
2020-07-19,Oregon,14579,260
2020-07-19,Pennsylvania,105384,7022
2020-07-19,Puerto Rico,3791,178
2020-07-19,Rhode Island,17793,991
2020-07-19,South Carolina,69986,1155
2020-07-19,South Dakota,7906,118
2020-07-19,Tennessee,78115,843
2020-07-19,Texas,335269,4692
2020-07-19,Utah,34117,243
2020-07-19,Vermont,1350,56
2020-07-19,Virgin Islands,283,6
2020-07-19,Virginia,77430,2027
2020-07-19,Washington,46946,1447
2020-07-19,West Virginia,4990,100
2020-07-19,Wisconsin,42315,886
2020-07-19,Wyoming,2126,25
2020-07-20,Alabama,69236,1291
2020-07-20,Alaska,2435,18
2020-07-20,American Samoa,0,0
2020-07-20,Arizona,145183,2784
2020-07-20,Arkansas,33927,363
2020-07-20,California,397870,7770
2020-07-20,Colorado,40566,1758
2020-07-20,Connecticut,48055,4406
2020-07-20,Delaware,13624,523
2020-07-20,Diamond Princess,49,0
2020-07-20,District of Columbia,11339,579
2020-07-20,Florida,360394,5072
2020-07-20,Georgia,145582,3177
2020-07-20,Grand Princess,103,3
2020-07-20,Guam,319,5
2020-07-20,Hawaii,1393,24
2020-07-20,Idaho,15268,122
2020-07-20,Illinois,163922,7494
2020-07-20,Indiana,57206,2825
2020-07-20,Iowa,39343,798
2020-07-20,Kansas,22656,312
2020-07-20,Kentucky,23414,671
2020-07-20,Louisiana,94892,3574
2020-07-20,Maine,3711,117
2020-07-20,Maryland,78685,3382
2020-07-20,Massachusetts,108545,8433
2020-07-20,Michigan,82395,6373
2020-07-20,Minnesota,47107,1585
2020-07-20,Mississippi,43889,1358
2020-07-20,Missouri,34102,1138
2020-07-20,Montana,2620,39
2020-07-20,Nebraska,22847,313
2020-07-20,Nevada,36713,648
2020-07-20,New Hampshire,6249,398
2020-07-20,New Jersey,176963,15715
2020-07-20,New Mexico,17215,578
2020-07-20,New York,407326,32527
2020-07-20,North Carolina,103730,1677
2020-07-20,North Dakota,5126,93
2020-07-20,Northern Mariana Islands,38,2
2020-07-20,Ohio,76168,3189
2020-07-20,Oklahoma,25436,452
2020-07-20,Oregon,14847,262
2020-07-20,Pennsylvania,106405,7025
2020-07-20,Puerto Rico,4011,180
2020-07-20,Rhode Island,17904,995
2020-07-20,South Carolina,71445,1164
2020-07-20,South Dakota,7943,118
2020-07-20,Tennessee,79754,847
2020-07-20,Texas,343821,4812
2020-07-20,Utah,34526,247
2020-07-20,Vermont,1360,56
2020-07-20,Virgin Islands,304,6
2020-07-20,Virginia,78375,2031
2020-07-20,Washington,47743,1453
2020-07-20,West Virginia,5084,100
2020-07-20,Wisconsin,43018,896
2020-07-20,Wyoming,2187,24
2020-07-21,Alabama,70600,1303
2020-07-21,Alaska,2541,18
2020-07-21,American Samoa,0,0
2020-07-21,Arizona,148683,2918
2020-07-21,Arkansas,34655,374
2020-07-21,California,409305,7888
2020-07-21,Colorado,41059,1763
2020-07-21,Connecticut,48096,4406
2020-07-21,Delaware,13746,525
2020-07-21,Diamond Princess,49,0
2020-07-21,District of Columbia,11427,580
2020-07-21,Florida,369834,5206
2020-07-21,Georgia,148988,3254
2020-07-21,Grand Princess,103,3
2020-07-21,Guam,327,5
2020-07-21,Hawaii,1418,24
2020-07-21,Idaho,15823,126
2020-07-21,Illinois,164864,7517
2020-07-21,Indiana,57916,2846
2020-07-21,Iowa,39721,806
2020-07-21,Kansas,22929,316
2020-07-21,Kentucky,24060,674
2020-07-21,Louisiana,96583,3610
2020-07-21,Maine,3723,118
2020-07-21,Maryland,79545,3402
2020-07-21,Massachusetts,108836,8450
2020-07-21,Michigan,83059,6382
2020-07-21,Minnesota,47457,1588
2020-07-21,Mississippi,45524,1389
2020-07-21,Missouri,35194,1148
2020-07-21,Montana,2711,40
2020-07-21,Nebraska,23190,310
2020-07-21,Nevada,37528,676
2020-07-21,New Hampshire,6262,400
2020-07-21,New Jersey,177256,15737
2020-07-21,New Mexico,17517,588
2020-07-21,New York,408181,32539
2020-07-21,North Carolina,105565,1705
2020-07-21,North Dakota,5207,94
2020-07-21,Northern Mariana Islands,38,2
2020-07-21,Ohio,77215,3219
2020-07-21,Oklahoma,26326,461
2020-07-21,Oregon,15139,269
2020-07-21,Pennsylvania,107460,7051
2020-07-21,Puerto Rico,4255,180
2020-07-21,Rhode Island,17986,996
2020-07-21,South Carolina,73337,1221
2020-07-21,South Dakota,8019,118
2020-07-21,Tennessee,81944,871
2020-07-21,Texas,351233,4933
2020-07-21,Utah,35012,251
2020-07-21,Vermont,1366,56
2020-07-21,Virgin Islands,304,6
2020-07-21,Virginia,79371,2048
2020-07-21,Washington,48575,1465
2020-07-21,West Virginia,5172,101
2020-07-21,Wisconsin,44135,902
2020-07-21,Wyoming,2238,25
2020-07-22,Alabama,72594,1364
2020-07-22,Alaska,2648,19
2020-07-22,American Samoa,0,0
2020-07-22,Arizona,150609,2974
2020-07-22,Arkansas,35246,380
2020-07-22,California,421286,8047
2020-07-22,Colorado,41698,1771
2020-07-22,Connecticut,48223,4406
2020-07-22,Delaware,13792,527
2020-07-22,Diamond Princess,49,0
2020-07-22,District of Columbia,11529,580
2020-07-22,Florida,379619,5345
2020-07-22,Georgia,152302,3335
2020-07-22,Grand Princess,103,3
2020-07-22,Guam,330,5
2020-07-22,Hawaii,1435,25
2020-07-22,Idaho,16322,135
2020-07-22,Illinois,166475,7540
2020-07-22,Indiana,58673,2863
2020-07-22,Iowa,40208,814
2020-07-22,Kansas,23481,321
2020-07-22,Kentucky,24540,677
2020-07-22,Louisiana,99354,3670
2020-07-22,Maine,3722,118
2020-07-22,Maryland,80172,3405
2020-07-22,Massachusetts,109126,8468
2020-07-22,Michigan,83730,6388
2020-07-22,Minnesota,47961,1592
2020-07-22,Mississippi,47071,1423
2020-07-22,Missouri,36497,1159
2020-07-22,Montana,2812,42
2020-07-22,Nebraska,23486,311
2020-07-22,Nevada,38657,704
2020-07-22,New Hampshire,6295,402
2020-07-22,New Jersey,177645,15707
2020-07-22,New Mexico,17828,591
2020-07-22,New York,408886,32582
2020-07-22,North Carolina,108017,1732
2020-07-22,North Dakota,5367,96
2020-07-22,Northern Mariana Islands,38,2
2020-07-22,Ohio,78742,3235
2020-07-22,Oklahoma,27298,474
2020-07-22,Oregon,15393,271
2020-07-22,Pennsylvania,108223,7077
2020-07-22,Puerto Rico,4330,185
2020-07-22,Rhode Island,18062,997
2020-07-22,South Carolina,75042,1285
2020-07-22,South Dakota,8077,119
2020-07-22,Tennessee,84417,888
2020-07-22,Texas,363861,5189
2020-07-22,Utah,35578,260
2020-07-22,Vermont,1366,56
2020-07-22,Virgin Islands,320,7
2020-07-22,Virginia,80393,2051
2020-07-22,Washington,49247,1468
2020-07-22,West Virginia,5212,101
2020-07-22,Wisconsin,44847,912
2020-07-22,Wyoming,2288,25
2020-07-23,Alabama,74685,1397
2020-07-23,Alaska,2727,19
2020-07-23,American Samoa,0,0
2020-07-23,Arizona,152944,3063
2020-07-23,Arkansas,36259,386
2020-07-23,California,430773,8201
2020-07-23,Colorado,42313,1786
2020-07-23,Connecticut,48232,4410
2020-07-23,Delaware,13924,529
2020-07-23,Diamond Princess,49,0
2020-07-23,District of Columbia,11571,581
2020-07-23,Florida,389868,5518
2020-07-23,Georgia,156607,3361
2020-07-23,Grand Princess,103,3
2020-07-23,Guam,332,5
2020-07-23,Hawaii,1490,26
2020-07-23,Idaho,16737,138
2020-07-23,Illinois,168096,7560
2020-07-23,Indiana,59602,2880
2020-07-23,Iowa,40796,820
2020-07-23,Kansas,23956,322
2020-07-23,Kentucky,25147,684
2020-07-23,Louisiana,101650,3686
2020-07-23,Maine,3737,118
2020-07-23,Maryland,80836,3409
2020-07-23,Massachusetts,109428,8484
2020-07-23,Michigan,84431,6395
2020-07-23,Minnesota,48721,1601
2020-07-23,Mississippi,48053,1436
2020-07-23,Missouri,38060,1189
2020-07-23,Montana,2909,43
2020-07-23,Nebraska,23818,316
2020-07-23,Nevada,39919,709
2020-07-23,New Hampshire,6318,405
2020-07-23,New Jersey,177887,15730
2020-07-23,New Mexico,18163,596
2020-07-23,New York,409697,32591
2020-07-23,North Carolina,110269,1756
2020-07-23,North Dakota,5493,97
2020-07-23,Northern Mariana Islands,38,2
2020-07-23,Ohio,80186,3256
2020-07-23,Oklahoma,27969,477
2020-07-23,Oregon,15713,273
2020-07-23,Pennsylvania,109105,7093
2020-07-23,Puerto Rico,4574,188
2020-07-23,Rhode Island,18148,1001
2020-07-23,South Carolina,76606,1334
2020-07-23,South Dakota,8143,121
2020-07-23,Tennessee,86987,925
2020-07-23,Texas,373208,5382
2020-07-23,Utah,36099,267
2020-07-23,Vermont,1377,56
2020-07-23,Virgin Islands,336,7
2020-07-23,Virginia,81237,2054
2020-07-23,Washington,50009,1482
2020-07-23,West Virginia,5452,102
2020-07-23,Wisconsin,45899,920
2020-07-23,Wyoming,2347,25
2020-07-24,Alabama,76795,1438
2020-07-24,Alaska,2793,19
2020-07-24,American Samoa,0,0
2020-07-24,Arizona,156301,3143
2020-07-24,Arkansas,37249,394
2020-07-24,California,440185,8337
2020-07-24,Colorado,42980,1790
2020-07-24,Connecticut,48776,4413
2020-07-24,Delaware,14202,578
2020-07-24,Diamond Princess,49,0
2020-07-24,District of Columbia,11649,581
2020-07-24,Florida,402312,5653
2020-07-24,Georgia,161420,3443
2020-07-24,Grand Princess,103,3
2020-07-24,Guam,337,5
2020-07-24,Hawaii,1549,26
2020-07-24,Idaho,17265,144
2020-07-24,Illinois,169696,7577
2020-07-24,Indiana,60598,2884
2020-07-24,Iowa,41434,826
2020-07-24,Kansas,24554,330
2020-07-24,Kentucky,25932,691
2020-07-24,Louisiana,103734,3715
2020-07-24,Maine,3757,118
2020-07-24,Maryland,81766,3422
2020-07-24,Massachusetts,109710,8498
2020-07-24,Michigan,85072,6400
2020-07-24,Minnesota,49488,1606
2020-07-24,Mississippi,49585,1463
2020-07-24,Missouri,39635,1195
2020-07-24,Montana,3038,46
2020-07-24,Nebraska,24174,316
2020-07-24,Nevada,40885,722
2020-07-24,New Hampshire,6375,407
2020-07-24,New Jersey,178345,15765
2020-07-24,New Mexico,18475,601
2020-07-24,New York,410450,32602
2020-07-24,North Carolina,112320,1789
2020-07-24,North Dakota,5614,99
2020-07-24,Northern Mariana Islands,38,2
2020-07-24,Ohio,81746,3297
2020-07-24,Oklahoma,29116,484
2020-07-24,Oregon,16104,282
2020-07-24,Pennsylvania,110292,7116
2020-07-24,Puerto Rico,4794,191
2020-07-24,Rhode Island,18224,1002
2020-07-24,South Carolina,78607,1385
2020-07-24,South Dakota,8200,122
2020-07-24,Tennessee,89078,938
2020-07-24,Texas,380578,5534
2020-07-24,Utah,36962,273
2020-07-24,Vermont,1385,56
2020-07-24,Virgin Islands,352,7
2020-07-24,Virginia,82364,2067
2020-07-24,Washington,50824,1495
2020-07-24,West Virginia,5653,103
2020-07-24,Wisconsin,46917,927
2020-07-24,Wyoming,2405,25
2020-07-25,Alabama,78188,1456
2020-07-25,Alaska,2911,20
2020-07-25,American Samoa,0,0
2020-07-25,Arizona,160041,3286
2020-07-25,Arkansas,37981,399
2020-07-25,California,446452,8408
2020-07-25,Colorado,43789,1794
2020-07-25,Connecticut,48776,4413
2020-07-25,Delaware,14175,579
2020-07-25,Diamond Princess,49,0
2020-07-25,District of Columbia,11717,581
2020-07-25,Florida,414511,5777
2020-07-25,Georgia,165188,3494
2020-07-25,Grand Princess,103,3
2020-07-25,Guam,337,5
2020-07-25,Hawaii,1620,26
2020-07-25,Idaho,17826,146
2020-07-25,Illinois,171122,7589
2020-07-25,Indiana,61520,2895
2020-07-25,Iowa,41886,826
2020-07-25,Kansas,25009,329
2020-07-25,Kentucky,26764,696
2020-07-25,Louisiana,103734,3715
2020-07-25,Maine,3790,119
2020-07-25,Maryland,83054,3433
2020-07-25,Massachusetts,109894,8510
2020-07-25,Michigan,85622,6400
2020-07-25,Minnesota,50291,1611
2020-07-25,Mississippi,50981,1478
2020-07-25,Missouri,41034,1200
2020-07-25,Montana,3259,46
2020-07-25,Nebraska,24395,316
2020-07-25,Nevada,41816,732
2020-07-25,New Hampshire,6415,409
2020-07-25,New Jersey,178858,15776
2020-07-25,New Mexico,18788,607
2020-07-25,New York,411200,32612
2020-07-25,North Carolina,114127,1811
2020-07-25,North Dakota,5736,99
2020-07-25,Northern Mariana Islands,40,2
2020-07-25,Ohio,83184,3297
2020-07-25,Oklahoma,30081,496
2020-07-25,Oregon,16492,285
2020-07-25,Pennsylvania,111115,7124
2020-07-25,Puerto Rico,5042,201
2020-07-25,Rhode Island,18224,1002
2020-07-25,South Carolina,80008,1465
2020-07-25,South Dakota,8305,122
2020-07-25,Tennessee,90796,964
2020-07-25,Texas,390450,5712
2020-07-25,Utah,37623,274
2020-07-25,Vermont,1396,56
2020-07-25,Virgin Islands,352,7
2020-07-25,Virginia,83609,2075
2020-07-25,Washington,51849,1494
2020-07-25,West Virginia,5775,103
2020-07-25,Wisconsin,47870,933
2020-07-25,Wyoming,2446,25
2020-07-26,Alabama,79948,1473
2020-07-26,Alaska,3144,20
2020-07-26,American Samoa,0,0
2020-07-26,Arizona,162014,3305
2020-07-26,Arkansas,38623,401
2020-07-26,California,452288,8448
2020-07-26,Colorado,44336,1794
2020-07-26,Connecticut,48776,4413
2020-07-26,Delaware,14290,579
2020-07-26,Diamond Princess,49,0
2020-07-26,District of Columbia,11780,581
2020-07-26,Florida,423855,5854
2020-07-26,Georgia,167953,3498
2020-07-26,Grand Princess,103,3
2020-07-26,Guam,337,5
2020-07-26,Hawaii,1683,26
2020-07-26,Idaho,18178,146
2020-07-26,Illinois,172663,7590
2020-07-26,Indiana,62372,2903
2020-07-26,Iowa,42357,829
2020-07-26,Kansas,25290,331
2020-07-26,Kentucky,27082,700
2020-07-26,Louisiana,107574,3763
2020-07-26,Maine,3814,119
2020-07-26,Maryland,83748,3440
2020-07-26,Massachusetts,110037,8529
2020-07-26,Michigan,86661,6400
2020-07-26,Minnesota,51153,1614
2020-07-26,Mississippi,52154,1493
2020-07-26,Missouri,42160,1209
2020-07-26,Montana,3341,46
2020-07-26,Nebraska,24618,316
2020-07-26,Nevada,42843,734
2020-07-26,New Hampshire,6436,409
2020-07-26,New Jersey,179363,15787
2020-07-26,New Mexico,19042,614
2020-07-26,New York,411736,32629
2020-07-26,North Carolina,115718,1817
2020-07-26,North Dakota,5876,99
2020-07-26,Northern Mariana Islands,40,2
2020-07-26,Ohio,84073,3307
2020-07-26,Oklahoma,31285,496
2020-07-26,Oregon,16758,289
2020-07-26,Pennsylvania,111745,7127
2020-07-26,Puerto Rico,5236,201
2020-07-26,Rhode Island,18224,1002
2020-07-26,South Carolina,81199,1491
2020-07-26,South Dakota,8395,123
2020-07-26,Tennessee,93936,967
2020-07-26,Texas,394076,5809
2020-07-26,Utah,37973,274
2020-07-26,Vermont,1400,56
2020-07-26,Virgin Islands,352,7
2020-07-26,Virginia,84567,2078
2020-07-26,Washington,52635,1501
2020-07-26,West Virginia,5889,103
2020-07-26,Wisconsin,48827,941
2020-07-26,Wyoming,2475,25
2020-07-27,Alabama,81256,1491
2020-07-27,Alaska,3255,21
2020-07-27,American Samoa,0,0
2020-07-27,Arizona,163827,3304
2020-07-27,Arkansas,39447,408
2020-07-27,California,458121,8494
2020-07-27,Colorado,44565,1799
2020-07-27,Connecticut,48983,4418
2020-07-27,Delaware,14406,579
2020-07-27,Diamond Princess,49,0
2020-07-27,District of Columbia,11858,582
2020-07-27,Florida,432747,5931
2020-07-27,Georgia,170843,3509
2020-07-27,Grand Princess,103,3
2020-07-27,Guam,349,5
2020-07-27,Hawaii,1711,26
2020-07-27,Idaho,18692,152
2020-07-27,Illinois,173894,7608
2020-07-27,Indiana,62907,2906
2020-07-27,Iowa,42696,836
2020-07-27,Kansas,25804,335
2020-07-27,Kentucky,27586,709
2020-07-27,Louisiana,109917,3786
2020-07-27,Maine,3832,119
2020-07-27,Maryland,84876,3447
2020-07-27,Massachusetts,110422,8536
2020-07-27,Michigan,87173,6405
2020-07-27,Minnesota,51803,1616
2020-07-27,Mississippi,52781,1498
2020-07-27,Missouri,43489,1221
2020-07-27,Montana,3380,47
2020-07-27,Nebraska,24899,317
2020-07-27,Nevada,43831,739
2020-07-27,New Hampshire,6441,409
2020-07-27,New Jersey,179812,15804
2020-07-27,New Mexico,19502,619
2020-07-27,New York,412344,32639
2020-07-27,North Carolina,117767,1838
2020-07-27,North Dakota,5986,99
2020-07-27,Northern Mariana Islands,40,2
2020-07-27,Ohio,85177,3344
2020-07-27,Oklahoma,32685,496
2020-07-27,Oregon,17088,289
2020-07-27,Pennsylvania,112995,7131
2020-07-27,Puerto Rico,5416,201
2020-07-27,Rhode Island,18515,1004
2020-07-27,South Carolina,82417,1506
2020-07-27,South Dakota,8444,123
2020-07-27,Tennessee,96489,978
2020-07-27,Texas,400303,6487
2020-07-27,Utah,38409,281
2020-07-27,Vermont,1402,56
2020-07-27,Virgin Islands,364,7
2020-07-27,Virginia,86072,2082
2020-07-27,Washington,53321,1518
2020-07-27,West Virginia,5999,104
2020-07-27,Wisconsin,49417,946
2020-07-27,Wyoming,2520,25
2020-07-28,Alabama,82698,1491
2020-07-28,Alaska,3390,22
2020-07-28,American Samoa,0,0
2020-07-28,Arizona,165934,3408
2020-07-28,Arkansas,40181,428
2020-07-28,California,470762,8679
2020-07-28,Colorado,45314,1807
2020-07-28,Connecticut,49077,4423
2020-07-28,Delaware,14476,580
2020-07-28,Diamond Princess,49,0
2020-07-28,District of Columbia,11945,583
2020-07-28,Florida,441977,6117
2020-07-28,Georgia,175052,3563
2020-07-28,Grand Princess,103,3
2020-07-28,Guam,351,5
2020-07-28,Hawaii,1757,26
2020-07-28,Idaho,19220,160
2020-07-28,Illinois,174968,7638
2020-07-28,Indiana,63678,2924
2020-07-28,Iowa,42928,839
2020-07-28,Kansas,26058,340
2020-07-28,Kentucky,28111,719
2020-07-28,Louisiana,111038,3812
2020-07-28,Maine,3838,121
2020-07-28,Maryland,85524,3458
2020-07-28,Massachusetts,110778,8551
2020-07-28,Michigan,87958,6421
2020-07-28,Minnesota,52281,1620
2020-07-28,Mississippi,54085,1540
2020-07-28,Missouri,45181,1232
2020-07-28,Montana,3474,51
2020-07-28,Nebraska,25157,321
2020-07-28,Nevada,44936,759
2020-07-28,New Hampshire,6500,409
2020-07-28,New Jersey,180295,15825
2020-07-28,New Mexico,19791,626
2020-07-28,New York,412878,32653
2020-07-28,North Carolina,119375,1860
2020-07-28,North Dakota,6141,100
2020-07-28,Northern Mariana Islands,40,2
2020-07-28,Ohio,86497,3382
2020-07-28,Oklahoma,33775,509
2020-07-28,Oregon,17408,303
2020-07-28,Pennsylvania,114083,7154
2020-07-28,Puerto Rico,5585,209
2020-07-28,Rhode Island,18725,1005
2020-07-28,South Carolina,84109,1565
